date,YS_GER
2009-03-01,2.25668
2009-03-01,2.263609
2009-03-01,2.251887
2009-03-01,2.255281
2009-03-01,2.238432
2009-03-01,2.211959
2009-03-01,2.278095
2009-03-01,2.307881
2009-03-01,2.311727
2009-04-01,2.322154
2009-04-01,2.263797
2009-04-01,2.209831
2009-04-01,2.176985
2009-04-01,2.234447
2009-04-01,2.258099
2009-04-01,2.304925
2009-04-01,2.297199
2009-04-01,2.301157
2009-04-01,2.289309
2009-04-01,2.271787
2009-04-01,2.255937
2009-04-01,2.210652
2009-04-01,2.203743
2009-04-01,2.201166
2009-04-01,2.256309
2009-04-01,2.254903
2009-04-01,2.267699
2009-04-01,2.277561
2009-04-01,2.260145
2009-05-01,2.284259
2009-05-01,2.269908
2009-05-01,2.31083
2009-05-01,2.38512
2009-05-01,2.484004
2009-05-01,2.446985
2009-05-01,2.439623
2009-05-01,2.468658
2009-05-01,2.472423
2009-05-01,2.513167
2009-05-01,2.532167
2009-05-01,2.545752
2009-05-01,2.473475
2009-05-01,2.495122
2009-05-01,2.555106
2009-05-01,2.498058
2009-05-01,2.501606
2009-05-01,2.528536
2009-05-01,2.582535
2009-05-01,2.650783
2009-06-01,2.659698
2009-06-01,2.698342
2009-06-01,2.645405
2009-06-01,2.605953
2009-06-01,2.494091
2009-06-01,2.422699
2009-06-01,2.414521
2009-06-01,2.440211
2009-06-01,2.459825
2009-06-01,2.427398
2009-06-01,2.39913
2009-06-01,2.414766
2009-06-01,2.451428
2009-06-01,2.508982
2009-06-01,2.530646
2009-06-01,2.503119
2009-06-01,2.483709
2009-06-01,2.55353
2009-06-01,2.579778
2009-06-01,2.564206
2009-06-01,2.48853
2009-06-01,2.48616
2009-07-01,2.512195
2009-07-01,2.565712
2009-07-01,2.579398
2009-07-01,2.572553
2009-07-01,2.568788
2009-07-01,2.577133
2009-07-01,2.552028
2009-07-01,2.534358
2009-07-01,2.52132
2009-07-01,2.525106
2009-07-01,2.513208
2009-07-01,2.553583
2009-07-01,2.559677
2009-07-01,2.520891
2009-07-01,2.519082
2009-07-01,2.498984
2009-07-01,2.495674
2009-07-01,2.473702
2009-07-01,2.429219
2009-07-01,2.409745
2009-07-01,2.3795
2009-07-01,2.349894
2009-07-01,2.307639
2009-08-01,2.287234
2009-08-01,2.250787
2009-08-01,2.20128
2009-08-01,2.172616
2009-08-01,2.152425
2009-08-01,2.15649
2009-08-01,2.19084
2009-08-01,2.231718
2009-08-01,2.253763
2009-08-01,2.255673
2009-08-01,2.231878
2009-08-01,2.219016
2009-08-01,2.21907
2009-08-01,2.218526
2009-08-01,2.153371
2009-08-01,2.169595
2009-08-01,2.195873
2009-08-01,2.174253
2009-08-01,2.17127
2009-08-01,2.197683
2009-08-01,2.22042
2009-09-01,2.277819
2009-09-01,2.286424
2009-09-01,2.366223
2009-09-01,2.356552
2009-09-01,2.407288
2009-09-01,2.441333
2009-09-01,2.461056
2009-09-01,2.467068
2009-09-01,2.444582
2009-09-01,2.398236
2009-09-01,2.393559
2009-09-01,2.410249
2009-09-01,2.399345
2009-09-01,2.387154
2009-09-01,2.435723
2009-09-01,2.432041
2009-09-01,2.431225
2009-09-01,2.43765
2009-09-01,2.363011
2009-09-01,2.351732
2009-09-01,2.330788
2009-09-01,2.307928
2009-10-01,2.327489
2009-10-01,2.317541
2009-10-01,2.313404
2009-10-01,2.316831
2009-10-01,2.286568
2009-10-01,2.271589
2009-10-01,2.214581
2009-10-01,2.237701
2009-10-01,2.274974
2009-10-01,2.28868
2009-10-01,2.310204
2009-10-01,2.261659
2009-10-01,2.257565
2009-10-01,2.237242
2009-10-01,2.256278
2009-10-01,2.243011
2009-10-01,2.270913
2009-10-01,2.300866
2009-10-01,2.292454
2009-10-01,2.27842
2009-10-01,2.258038
2009-10-01,2.248923
2009-11-01,2.248141
2009-11-01,2.276915
2009-11-01,2.292502
2009-11-01,2.321667
2009-11-01,2.334581
2009-11-01,2.350012
2009-11-01,2.320821
2009-11-01,2.334584
2009-11-01,2.355954
2009-11-01,2.371798
2009-11-01,2.369775
2009-11-01,2.334714
2009-11-01,2.340709
2009-11-01,2.345681
2009-11-01,2.311794
2009-11-01,2.288483
2009-11-01,2.284021
2009-11-01,2.239132
2009-11-01,2.270922
2009-11-01,2.283682
2009-11-01,2.232385
2009-12-01,2.234831
2009-12-01,2.246045
2009-12-01,2.231638
2009-12-01,2.22672
2009-12-01,2.195038
2009-12-01,2.257004
2009-12-01,2.273338
2009-12-01,2.277942
2009-12-01,2.284248
2009-12-01,2.281994
2009-12-01,2.291555
2009-12-01,2.300416
2009-12-01,2.313476
2009-12-01,2.315283
2009-12-01,2.341863
2009-12-01,2.380447
2009-12-01,2.407268
2009-12-01,2.410167
2009-12-01,2.397543
2009-12-01,2.376258
2009-12-01,2.377114
2009-12-01,2.3807
2010-01-01,2.323214
2010-01-01,2.335045
2010-01-01,2.363432
2010-01-01,2.347026
2010-01-01,2.366399
2010-01-01,2.373457
2010-01-01,2.358267
2010-01-01,2.368049
2010-01-01,2.398109
2010-01-01,2.408489
2010-01-01,2.370479
2010-01-01,2.378332
2010-01-01,2.370474
2010-01-01,2.384241
2010-01-01,2.436659
2010-01-01,2.404376
2010-01-01,2.394451
2010-01-01,2.363637
2010-01-01,2.375554
2010-01-01,2.415207
2010-02-01,2.335474
2010-02-01,2.304606
2010-02-01,2.299616
2010-02-01,2.28136
2010-02-01,2.285297
2010-02-01,2.344972
2010-02-01,2.355815
2010-02-01,2.36405
2010-02-01,2.350895
2010-02-01,2.388809
2010-02-01,2.405061
2010-02-01,2.394787
2010-02-01,2.436713
2010-02-01,2.453844
2010-02-01,2.457047
2010-02-01,2.469081
2010-02-01,2.475748
2010-02-01,2.428832
2010-02-01,2.457394
2010-02-01,2.463198
2010-03-01,2.453081
2010-03-01,2.465083
2010-03-01,2.457541
2010-03-01,2.460737
2010-03-01,2.457608
2010-03-01,2.467422
2010-03-01,2.448008
2010-03-01,2.445776
2010-03-01,2.427519
2010-03-01,2.419449
2010-03-01,2.401008
2010-03-01,2.397854
2010-03-01,2.436244
2010-03-01,2.422402
2010-03-01,2.414584
2010-03-01,2.393471
2010-03-01,2.395475
2010-03-01,2.405183
2010-03-01,2.433237
2010-03-01,2.447533
2010-03-01,2.433631
2010-03-01,2.436923
2010-03-01,2.410491
2010-04-01,2.417169
2010-04-01,2.428977
2010-04-01,2.425138
2010-04-01,2.445888
2010-04-01,2.437223
2010-04-01,2.417081
2010-04-01,2.434636
2010-04-01,2.444617
2010-04-01,2.458166
2010-04-01,2.461979
2010-04-01,2.475154
2010-04-01,2.447593
2010-04-01,2.436772
2010-04-01,2.368105
2010-04-01,2.404238
2010-04-01,2.328296
2010-04-01,2.355136
2010-04-01,2.32534
2010-04-01,2.364133
2010-04-01,2.385044
2010-05-01,2.392974
2010-05-01,2.358609
2010-05-01,2.399801
2010-05-01,2.503456
2010-05-01,2.532075
2010-05-01,2.560781
2010-05-01,2.523626
2010-05-01,2.538642
2010-05-01,2.515326
2010-05-01,2.499179
2010-05-01,2.461282
2010-05-01,2.337177
2010-05-01,2.323842
2010-05-01,2.266832
2010-05-01,2.226068
2010-05-01,2.21158
2010-05-01,2.135222
2010-05-01,2.151344
2010-05-01,2.141919
2010-05-01,2.448891
2010-05-01,2.429231
2010-06-01,2.425192
2010-06-01,2.444897
2010-06-01,2.495309
2010-06-01,2.482883
2010-06-01,2.525051
2010-06-01,2.516686
2010-06-01,2.519056
2010-06-01,2.523743
2010-06-01,2.517303
2010-06-01,2.50835
2010-06-01,2.511382
2010-06-01,2.516293
2010-06-01,2.500681
2010-06-01,2.483962
2010-06-01,2.453997
2010-06-01,2.427439
2010-06-01,2.400179
2010-06-01,2.407632
2010-06-01,2.393944
2010-06-01,2.370249
2010-06-01,2.363289
2010-06-01,2.332123
2010-07-01,2.283049
2010-07-01,2.275194
2010-07-01,2.259138
2010-07-01,2.260646
2010-07-01,2.273991
2010-07-01,2.22698
2010-07-01,2.177017
2010-07-01,2.191543
2010-07-01,2.200835
2010-07-01,2.148449
2010-07-01,2.169751
2010-07-01,2.151099
2010-07-01,2.12017
2010-07-01,2.145547
2010-07-01,2.193155
2010-07-01,2.239091
2010-07-01,2.218216
2010-07-01,2.196209
2010-07-01,2.150131
2010-07-01,2.157692
2010-07-01,2.141488
2010-07-01,2.136645
2010-08-01,2.149675
2010-08-01,2.143331
2010-08-01,2.115916
2010-08-01,2.068023
2010-08-01,2.014923
2010-08-01,2.032849
2010-08-01,2.073412
2010-08-01,2.076494
2010-08-01,2.084647
2010-08-01,2.089908
2010-08-01,2.034292
2010-08-01,2.027675
2010-08-01,1.996211
2010-08-01,1.99554
2010-08-01,1.988912
2010-08-01,1.987107
2010-08-01,1.93835
2010-08-01,1.863243
2010-08-01,1.871077
2010-08-01,1.838017
2010-08-01,1.87854
2010-08-01,1.853932
2010-09-01,1.911292
2010-09-01,1.966229
2010-09-01,2.003615
2010-09-01,1.993318
2010-09-01,1.979604
2010-09-01,1.952611
2010-09-01,1.920505
2010-09-01,1.938642
2010-09-01,1.961174
2010-09-01,1.928516
2010-09-01,1.944303
2010-09-01,1.974246
2010-09-01,1.94557
2010-09-01,1.9531
2010-09-01,1.950907
2010-09-01,1.901651
2010-09-01,1.912894
2010-09-01,1.925447
2010-09-01,1.87564
2010-09-01,1.840423
2010-09-01,1.790126
2010-09-01,1.772928
2010-10-01,1.78873
2010-10-01,1.758978
2010-10-01,1.775968
2010-10-01,1.778386
2010-10-01,1.785324
2010-10-01,1.792131
2010-10-01,1.802116
2010-10-01,1.792936
2010-10-01,1.824617
2010-10-01,1.831694
2010-10-01,1.863564
2010-10-01,1.809293
2010-10-01,1.800168
2010-10-01,1.774468
2010-10-01,1.78179
2010-10-01,1.752924
2010-10-01,1.763401
2010-10-01,1.746197
2010-10-01,1.79255
2010-10-01,1.777778
2010-10-01,1.795461
2010-11-01,1.767266
2010-11-01,1.742616
2010-11-01,1.708744
2010-11-01,1.742393
2010-11-01,1.787864
2010-11-01,1.756612
2010-11-01,1.766078
2010-11-01,1.773286
2010-11-01,1.831982
2010-11-01,1.83262
2010-11-01,1.837729
2010-11-01,1.87674
2010-11-01,1.899337
2010-11-01,1.94673
2010-11-01,1.934959
2010-11-01,1.943591
2010-11-01,1.948657
2010-11-01,2.033109
2010-11-01,2.049405
2010-11-01,2.07763
2010-11-01,2.120625
2010-11-01,2.122511
2010-12-01,2.171191
2010-12-01,2.248516
2010-12-01,2.315169
2010-12-01,2.329837
2010-12-01,2.372278
2010-12-01,2.351171
2010-12-01,2.233118
2010-12-01,2.223994
2010-12-01,2.226716
2010-12-01,2.278065
2010-12-01,2.288135
2010-12-01,2.306402
2010-12-01,2.286509
2010-12-01,2.24546
2010-12-01,2.234266
2010-12-01,2.284813
2010-12-01,2.341887
2010-12-01,2.346472
2010-12-01,2.380914
2010-12-01,2.390161
2010-12-01,2.442462
2010-12-01,2.426352
2010-12-01,2.433013
2011-01-01,2.450267
2011-01-01,2.392125
2011-01-01,2.360155
2011-01-01,2.384822
2011-01-01,2.37369
2011-01-01,2.3268
2011-01-01,2.350252
2011-01-01,2.367085
2011-01-01,2.279407
2011-01-01,2.177539
2011-01-01,2.189462
2011-01-01,2.187425
2011-01-01,2.212401
2011-01-01,2.174189
2011-01-01,2.138869
2011-01-01,2.106772
2011-01-01,2.116056
2011-01-01,2.109695
2011-01-01,2.100118
2011-01-01,2.010585
2011-01-01,2.011439
2011-02-01,2.077161
2011-02-01,2.028854
2011-02-01,2.109241
2011-02-01,2.076979
2011-02-01,2.115898
2011-02-01,2.081517
2011-02-01,2.080805
2011-02-01,2.071219
2011-02-01,2.082937
2011-02-01,2.102606
2011-02-01,2.103808
2011-02-01,2.075833
2011-02-01,2.088961
2011-02-01,2.067528
2011-02-01,2.024204
2011-02-01,1.951954
2011-02-01,1.911587
2011-02-01,1.941129
2011-02-01,1.941968
2011-02-01,1.961963
2011-03-01,1.983643
2011-03-01,1.985966
2011-03-01,1.889648
2011-03-01,1.851297
2011-03-01,1.865028
2011-03-01,1.868093
2011-03-01,1.876691
2011-03-01,1.863399
2011-03-01,1.864753
2011-03-01,1.868079
2011-03-01,1.883412
2011-03-01,1.879844
2011-03-01,1.891289
2011-03-01,1.872626
2011-03-01,1.82747
2011-03-01,1.838149
2011-03-01,1.851607
2011-03-01,1.869035
2011-03-01,1.855263
2011-03-01,1.860156
2011-03-01,1.852193
2011-03-01,1.88518
2011-03-01,1.866763
2011-04-01,1.857374
2011-04-01,1.852485
2011-04-01,1.852036
2011-04-01,1.863919
2011-04-01,1.860819
2011-04-01,1.82312
2011-04-01,1.826375
2011-04-01,1.846895
2011-04-01,1.832522
2011-04-01,1.821132
2011-04-01,1.795532
2011-04-01,1.803508
2011-04-01,1.745911
2011-04-01,1.738017
2011-04-01,1.756686
2011-04-01,1.766065
2011-04-01,1.755848
2011-04-01,1.724489
2011-04-01,1.695283
2011-05-01,1.682995
2011-05-01,1.663523
2011-05-01,1.612526
2011-05-01,1.708367
2011-05-01,1.649519
2011-05-01,1.634854
2011-05-01,1.653782
2011-05-01,1.664425
2011-05-01,1.675173
2011-05-01,1.643461
2011-05-01,1.641638
2011-05-01,1.6423
2011-05-01,1.625486
2011-05-01,1.634816
2011-05-01,1.619953
2011-05-01,1.638846
2011-05-01,1.656004
2011-05-01,1.69101
2011-05-01,1.672766
2011-05-01,1.689831
2011-05-01,1.68282
2011-05-01,1.693849
2011-06-01,1.680975
2011-06-01,1.655609
2011-06-01,1.645259
2011-06-01,1.642168
2011-06-01,1.653442
2011-06-01,1.660857
2011-06-01,1.689508
2011-06-01,1.684746
2011-06-01,1.706074
2011-06-01,1.71037
2011-06-01,1.735321
2011-06-01,1.780365
2011-06-01,1.75924
2011-06-01,1.759819
2011-06-01,1.764273
2011-06-01,1.781124
2011-06-01,1.817601
2011-06-01,1.809907
2011-06-01,1.835796
2011-06-01,1.788758
2011-06-01,1.791629
2011-06-01,1.753719
2011-07-01,1.716847
2011-07-01,1.689083
2011-07-01,1.694384
2011-07-01,1.700005
2011-07-01,1.720305
2011-07-01,1.716047
2011-07-01,1.720549
2011-07-01,1.768546
2011-07-01,1.81035
2011-07-01,1.83608
2011-07-01,1.823098
2011-07-01,1.815073
2011-07-01,1.807877
2011-07-01,1.811316
2011-07-01,1.783982
2011-07-01,1.773925
2011-07-01,1.768859
2011-07-01,1.744961
2011-07-01,1.725301
2011-07-01,1.746153
2011-07-01,1.737589
2011-08-01,1.731148
2011-08-01,1.74894
2011-08-01,1.76921
2011-08-01,1.806797
2011-08-01,1.950305
2011-08-01,2.020464
2011-08-01,2.016149
2011-08-01,2.072611
2011-08-01,2.055946
2011-08-01,2.018315
2011-08-01,1.976598
2011-08-01,1.982809
2011-08-01,1.93422
2011-08-01,1.937942
2011-08-01,1.880101
2011-08-01,1.87665
2011-08-01,1.874114
2011-08-01,1.888165
2011-08-01,1.919447
2011-08-01,1.913324
2011-08-01,1.870013
2011-08-01,1.887701
2011-08-01,1.904003
2011-09-01,1.917535
2011-09-01,1.921082
2011-09-01,1.901329
2011-09-01,1.895566
2011-09-01,1.906445
2011-09-01,1.838555
2011-09-01,1.863803
2011-09-01,1.750199
2011-09-01,1.76037
2011-09-01,1.762025
2011-09-01,1.776239
2011-09-01,1.741739
2011-09-01,1.739232
2011-09-01,1.745359
2011-09-01,1.760278
2011-09-01,1.718583
2011-09-01,1.726934
2011-09-01,1.763251
2011-09-01,1.786727
2011-09-01,1.777369
2011-09-01,1.786747
2011-09-01,1.737476
2011-10-01,1.724547
2011-10-01,1.697008
2011-10-01,1.749971
2011-10-01,1.72561
2011-10-01,1.789976
2011-10-01,1.832021
2011-10-01,1.855007
2011-10-01,1.898908
2011-10-01,1.89649
2011-10-01,1.977575
2011-10-01,1.95795
2011-10-01,1.91717
2011-10-01,1.947295
2011-10-01,1.892451
2011-10-01,1.923035
2011-10-01,1.943786
2011-10-01,1.953802
2011-10-01,1.98279
2011-10-01,1.973701
2011-10-01,2.005263
2011-10-01,1.979531
2011-11-01,1.8966
2011-11-01,1.935459
2011-11-01,2.061023
2011-11-01,1.989331
2011-11-01,1.974994
2011-11-01,1.971211
2011-11-01,1.914146
2011-11-01,1.950525
2011-11-01,1.988399
2011-11-01,1.982241
2011-11-01,1.991659
2011-11-01,1.987274
2011-11-01,2.000485
2011-11-01,1.995717
2011-11-01,1.96961
2011-11-01,2.021818
2011-11-01,2.053022
2011-11-01,2.054684
2011-11-01,2.113336
2011-11-01,2.180616
2011-11-01,2.213723
2011-11-01,2.329214
2011-12-01,2.302274
2011-12-01,2.25178
2011-12-01,2.223291
2011-12-01,2.238301
2011-12-01,2.206599
2011-12-01,2.241685
2011-12-01,2.194601
2011-12-01,2.185869
2011-12-01,2.178804
2011-12-01,2.099805
2011-12-01,2.145622
2011-12-01,2.180905
2011-12-01,2.141902
2011-12-01,2.195233
2011-12-01,2.173909
2011-12-01,2.177301
2011-12-01,2.210066
2011-12-01,2.231132
2011-12-01,2.233509
2011-12-01,2.242881
2011-12-01,2.238911
2012-01-01,2.243897
2012-01-01,2.284277
2012-01-01,2.315127
2012-01-01,2.272163
2012-01-01,2.252533
2012-01-01,2.230313
2012-01-01,2.211929
2012-01-01,2.22331
2012-01-01,2.202647
2012-01-01,2.157873
2012-01-01,2.16892
2012-01-01,2.143736
2012-01-01,2.152579
2012-01-01,2.18312
2012-01-01,2.217646
2012-01-01,2.269163
2012-01-01,2.303367
2012-01-01,2.300114
2012-01-01,2.2481
2012-01-01,2.215308
2012-01-01,2.168587
2012-01-01,2.215861
2012-02-01,2.210266
2012-02-01,2.233666
2012-02-01,2.250498
2012-02-01,2.255722
2012-02-01,2.267829
2012-02-01,2.260605
2012-02-01,2.250187
2012-02-01,2.240582
2012-02-01,2.209731
2012-02-01,2.21005
2012-02-01,2.206494
2012-02-01,2.191755
2012-02-01,2.21052
2012-02-01,2.201469
2012-02-01,2.216861
2012-02-01,2.208298
2012-02-01,2.186685
2012-02-01,2.200468
2012-02-01,2.199807
2012-02-01,2.20306
2012-02-01,2.218282
2012-03-01,2.196709
2012-03-01,2.195942
2012-03-01,2.216008
2012-03-01,2.220562
2012-03-01,2.213382
2012-03-01,2.213541
2012-03-01,2.199038
2012-03-01,2.191854
2012-03-01,2.20537
2012-03-01,2.237385
2012-03-01,2.246798
2012-03-01,2.263242
2012-03-01,2.246512
2012-03-01,2.257214
2012-03-01,2.245596
2012-03-01,2.24606
2012-03-01,2.228292
2012-03-01,2.263767
2012-03-01,2.256187
2012-03-01,2.271072
2012-03-01,2.250479
2012-03-01,2.206568
2012-04-01,2.200502
2012-04-01,2.208758
2012-04-01,2.218135
2012-04-01,2.240725
2012-04-01,2.225964
2012-04-01,2.209448
2012-04-01,2.182509
2012-04-01,2.181962
2012-04-01,2.181868
2012-04-01,2.179714
2012-04-01,2.171488
2012-04-01,2.145096
2012-04-01,2.196751
2012-04-01,2.176346
2012-04-01,2.172865
2012-04-01,2.183091
2012-04-01,2.209471
2012-04-01,2.161876
2012-04-01,2.152518
2012-05-01,2.157047
2012-05-01,2.137188
2012-05-01,2.124776
2012-05-01,2.11236
2012-05-01,2.066751
2012-05-01,2.067939
2012-05-01,2.068946
2012-05-01,2.025166
2012-05-01,1.964002
2012-05-01,1.976156
2012-05-01,1.994342
2012-05-01,1.990181
2012-05-01,1.961474
2012-05-01,1.978939
2012-05-01,1.982705
2012-05-01,1.947082
2012-05-01,1.869633
2012-05-01,1.859485
2012-05-01,1.877342
2012-05-01,1.856845
2012-05-01,1.816041
2012-05-01,1.718254
2012-06-01,1.627597
2012-06-01,1.681093
2012-06-01,1.686692
2012-06-01,1.736784
2012-06-01,1.835877
2012-06-01,1.815694
2012-06-01,1.836386
2012-06-01,1.894503
2012-06-01,1.933103
2012-06-01,1.934721
2012-06-01,1.914819
2012-06-01,1.91707
2012-06-01,1.963792
2012-06-01,1.989256
2012-06-01,1.966426
2012-06-01,1.968664
2012-06-01,1.944796
2012-06-01,1.974325
2012-06-01,1.991275
2012-06-01,1.989269
2012-06-01,2.0471
2012-07-01,2.009441
2012-07-01,2.006352
2012-07-01,1.971384
2012-07-01,1.979828
2012-07-01,1.957145
2012-07-01,1.974677
2012-07-01,1.965567
2012-07-01,1.936314
2012-07-01,1.91786
2012-07-01,1.917763
2012-07-01,1.885694
2012-07-01,1.854411
2012-07-01,1.839076
2012-07-01,1.829001
2012-07-01,1.797469
2012-07-01,1.80378
2012-07-01,1.874484
2012-07-01,1.883348
2012-07-01,1.894259
2012-07-01,1.927841
2012-07-01,1.954328
2012-07-01,1.894358
2012-08-01,1.936264
2012-08-01,1.86427
2012-08-01,1.847916
2012-08-01,1.921455
2012-08-01,1.955276
2012-08-01,1.930653
2012-08-01,1.918638
2012-08-01,1.882675
2012-08-01,1.940708
2012-08-01,1.925199
2012-08-01,1.970768
2012-08-01,1.976657
2012-08-01,1.978351
2012-08-01,1.969139
2012-08-01,1.9912
2012-08-01,1.934981
2012-08-01,1.884147
2012-08-01,1.844352
2012-08-01,1.85777
2012-08-01,1.850198
2012-08-01,1.886516
2012-08-01,1.887354
2012-08-01,1.89959
2012-09-01,1.88623
2012-09-01,1.925394
2012-09-01,1.95352
2012-09-01,1.966641
2012-09-01,1.94669
2012-09-01,1.960324
2012-09-01,1.941268
2012-09-01,1.9841
2012-09-01,1.92627
2012-09-01,1.991359
2012-09-01,1.98631
2012-09-01,1.963772
2012-09-01,1.96883
2012-09-01,1.968289
2012-09-01,1.975079
2012-09-01,1.961823
2012-09-01,1.945996
2012-09-01,1.886822
2012-09-01,1.879042
2012-09-01,1.868847
2012-10-01,1.879766
2012-10-01,1.881904
2012-10-01,1.876347
2012-10-01,1.895994
2012-10-01,1.923429
2012-10-01,1.91421
2012-10-01,1.903811
2012-10-01,1.892149
2012-10-01,1.877123
2012-10-01,1.859321
2012-10-01,1.844529
2012-10-01,1.887444
2012-10-01,1.925826
2012-10-01,1.90603
2012-10-01,1.885245
2012-10-01,1.865835
2012-10-01,1.862297
2012-10-01,1.880447
2012-10-01,1.909722
2012-10-01,1.880007
2012-10-01,1.861338
2012-10-01,1.866422
2012-10-01,1.863859
2012-11-01,1.86474
2012-11-01,1.86028
2012-11-01,1.8524
2012-11-01,1.857235
2012-11-01,1.842465
2012-11-01,1.835465
2012-11-01,1.808928
2012-11-01,1.805559
2012-11-01,1.786145
2012-11-01,1.795203
2012-11-01,1.799397
2012-11-01,1.796599
2012-11-01,1.799487
2012-11-01,1.823172
2012-11-01,1.843792
2012-11-01,1.849436
2012-11-01,1.852037
2012-11-01,1.836991
2012-11-01,1.823618
2012-11-01,1.76508
2012-11-01,1.768875
2012-11-01,1.758625
2012-12-01,1.780643
2012-12-01,1.76262
2012-12-01,1.74087
2012-12-01,1.748302
2012-12-01,1.762892
2012-12-01,1.759236
2012-12-01,1.77906
2012-12-01,1.771856
2012-12-01,1.773361
2012-12-01,1.77251
2012-12-01,1.782406
2012-12-01,1.789642
2012-12-01,1.798021
2012-12-01,1.778548
2012-12-01,1.766178
2012-12-01,1.775052
2012-12-01,1.745747
2012-12-01,1.732448
2012-12-01,1.735557
2013-01-01,1.805676
2013-01-01,1.82451
2013-01-01,1.829848
2013-01-01,1.811681
2013-01-01,1.796398
2013-01-01,1.801555
2013-01-01,1.833801
2013-01-01,1.831072
2013-01-01,1.786027
2013-01-01,1.766185
2013-01-01,1.76176
2013-01-01,1.747844
2013-01-01,1.701099
2013-01-01,1.71027
2013-01-01,1.720798
2013-01-01,1.715577
2013-01-01,1.723047
2013-01-01,1.682972
2013-01-01,1.686724
2013-01-01,1.701956
2013-01-01,1.710029
2013-01-01,1.705363
2013-02-01,1.71736
2013-02-01,1.733767
2013-02-01,1.736858
2013-02-01,1.728055
2013-02-01,1.75968
2013-02-01,1.75631
2013-02-01,1.755416
2013-02-01,1.766212
2013-02-01,1.791181
2013-02-01,1.796874
2013-02-01,1.793502
2013-02-01,1.794005
2013-02-01,1.793977
2013-02-01,1.799542
2013-02-01,1.774408
2013-02-01,1.796934
2013-02-01,1.813875
2013-02-01,1.788565
2013-02-01,1.764233
2013-02-01,1.778155
2013-03-01,1.757688
2013-03-01,1.748349
2013-03-01,1.749853
2013-03-01,1.768963
2013-03-01,1.756804
2013-03-01,1.75439
2013-03-01,1.761348
2013-03-01,1.758099
2013-03-01,1.755986
2013-03-01,1.757098
2013-03-01,1.751993
2013-03-01,1.727502
2013-03-01,1.714533
2013-03-01,1.722557
2013-03-01,1.682643
2013-03-01,1.690998
2013-03-01,1.69417
2013-03-01,1.715424
2013-03-01,1.679733
2013-03-01,1.692639
2013-04-01,1.691459
2013-04-01,1.672347
2013-04-01,1.638076
2013-04-01,1.525428
2013-04-01,1.522774
2013-04-01,1.555614
2013-04-01,1.60122
2013-04-01,1.598608
2013-04-01,1.587447
2013-04-01,1.571098
2013-04-01,1.567165
2013-04-01,1.572346
2013-04-01,1.555038
2013-04-01,1.566708
2013-04-01,1.543562
2013-04-01,1.539989
2013-04-01,1.549753
2013-04-01,1.546916
2013-04-01,1.539314
2013-04-01,1.528797
2013-04-01,1.507492
2013-05-01,1.520117
2013-05-01,1.566969
2013-05-01,1.561311
2013-05-01,1.577666
2013-05-01,1.572584
2013-05-01,1.5772
2013-05-01,1.63535
2013-05-01,1.646759
2013-05-01,1.643544
2013-05-01,1.647118
2013-05-01,1.6265
2013-05-01,1.627969
2013-05-01,1.627151
2013-05-01,1.68054
2013-05-01,1.633429
2013-05-01,1.652437
2013-05-01,1.652651
2013-05-01,1.679043
2013-05-01,1.710622
2013-05-01,1.712967
2013-05-01,1.692554
2013-05-01,1.714923
2013-06-01,1.715615
2013-06-01,1.717516
2013-06-01,1.688351
2013-06-01,1.689675
2013-06-01,1.66177
2013-06-01,1.672034
2013-06-01,1.69915
2013-06-01,1.701535
2013-06-01,1.686344
2013-06-01,1.652133
2013-06-01,1.656854
2013-06-01,1.672275
2013-06-01,1.663026
2013-06-01,1.711218
2013-06-01,1.753505
2013-06-01,1.82699
2013-06-01,1.848808
2013-06-01,1.839959
2013-06-01,1.80217
2013-06-01,1.837669
2013-07-01,1.826824
2013-07-01,1.830593
2013-07-01,1.806838
2013-07-01,1.833105
2013-07-01,1.911601
2013-07-01,1.917178
2013-07-01,1.88796
2013-07-01,1.891328
2013-07-01,1.849105
2013-07-01,1.805683
2013-07-01,1.715085
2013-07-01,1.724547
2013-07-01,1.72119
2013-07-01,1.713386
2013-07-01,1.707546
2013-07-01,1.684517
2013-07-01,1.682597
2013-07-01,1.717559
2013-07-01,1.761337
2013-07-01,1.758828
2013-07-01,1.767134
2013-07-01,1.76257
2013-07-01,1.770441
2013-08-01,1.754605
2013-08-01,1.751989
2013-08-01,1.772048
2013-08-01,1.772258
2013-08-01,1.769947
2013-08-01,1.763691
2013-08-01,1.757213
2013-08-01,1.767792
2013-08-01,1.813059
2013-08-01,1.832837
2013-08-01,1.882373
2013-08-01,1.88029
2013-08-01,1.912619
2013-08-01,1.886702
2013-08-01,1.912256
2013-08-01,1.924788
2013-08-01,1.92697
2013-08-01,1.898953
2013-08-01,1.876655
2013-08-01,1.882353
2013-08-01,1.891126
2013-08-01,1.900794
2013-09-01,1.913896
2013-09-01,1.928211
2013-09-01,1.92632
2013-09-01,1.985349
2013-09-01,1.953153
2013-09-01,1.96486
2013-09-01,2.023316
2013-09-01,2.00351
2013-09-01,1.967255
2013-09-01,1.947544
2013-09-01,1.923586
2013-09-01,1.94363
2013-09-01,1.962167
2013-09-01,1.942725
2013-09-01,1.962784
2013-09-01,1.954936
2013-09-01,1.903221
2013-09-01,1.866392
2013-09-01,1.863219
2013-09-01,1.842756
2013-09-01,1.835613
2013-10-01,1.844522
2013-10-01,1.85169
