date,Spread
2006-03-01,0.9179999999999999
2006-06-01,0.827
2006-08-01,0.948
2006-09-01,1.0630000000000002
2006-11-01,0.7035
2006-12-01,0.7205999999999997
2007-02-01,0.8036000000000003
2007-03-01,0.7753000000000001
2007-06-01,0.8839999999999999
2007-08-01,1.0137000000000005
2007-11-01,0.3410000000000002
2008-02-01,0.4767999999999999
2008-04-01,0.43230000000000013
2008-07-01,0.5968999999999998
2008-08-01,0.6050999999999997
2008-09-01,0.6563000000000003
2008-12-01,1.7937999999999998
2009-02-01,1.6101999999999999
2009-04-01,1.7728
2009-06-01,1.8365
2009-07-01,1.51
2009-09-01,1.821
2009-12-01,1.6723
2010-02-01,1.4606
2010-03-01,1.3913
2010-04-01,1.3742
2010-06-01,0.9726000000000004
2010-07-01,1.0648
2010-09-01,1.1058
2010-11-01,0.9541
2010-12-01,0.4919000000000002
2011-02-01,0.8186
2011-03-01,0.7458999999999998
2011-04-01,0.7525999999999997
2011-06-01,0.24110000000000031
2011-07-01,0.15749999999999975
2011-08-01,0.10020000000000007
2011-09-01,0.3708
2011-11-01,0.7395
2011-12-01,0.6805000000000003
2012-02-01,0.40180000000000016
2012-03-01,0.6099999999999999
2012-04-01,0.6103999999999998
2012-06-01,0.9416000000000002
2012-08-01,0.4220999999999999
2012-11-01,0.5484
2013-02-01,0.5404
2013-03-01,0.5278
2013-04-01,0.47029999999999994
2013-07-01,0.22450000000000037
2013-08-01,-0.05469999999999997
2013-11-01,-0.1344000000000003
2014-04-01,0.6954000000000002
2014-07-01,0.15620000000000012
2014-08-01,0.31389999999999985
2014-09-01,0.39049999999999985
2014-12-01,0.14549999999999974
2015-04-01,0.6216999999999997
2015-06-01,1.1634000000000002
2015-07-01,0.9826999999999999
2015-09-01,0.5491999999999999
2015-12-01,0.5773999999999999
2016-02-01,0.3388
2016-03-01,0.4956999999999998
2016-04-01,0.25119999999999987
2016-06-01,0.4572000000000003
2016-07-01,0.3567999999999998
2016-08-01,0.403
2016-09-01,0.3822000000000001
2016-11-01,0.23249999999999993
2016-12-01,0.19130000000000003
2017-03-01,0.35420000000000007
2017-04-01,0.02200000000000024
2017-06-01,0.12420000000000009
2017-08-01,0.09030000000000005
2017-09-01,0.09030000000000005
2017-11-01,0.11399999999999988
2017-12-01,0.061200000000000365
2018-02-01,0.5566
2018-03-01,0.3010999999999999
2018-06-01,0.2902
2018-08-01,0.31479999999999997
2018-11-01,0.6565999999999996
2019-02-01,0.3712
2019-03-01,0.5839999999999996
2019-04-01,0.21019999999999994
2019-07-01,0.4483999999999999
2019-08-01,0.4746999999999999
2019-11-01,0.48770000000000024
2020-04-01,1.2300000000000002
2020-06-01,0.4682999999999997
2020-07-01,0.4126000000000003
2020-09-01,0.2208000000000001
2020-12-01,0.5085000000000002
2021-02-01,0.3971999999999998
2021-03-01,0.39349999999999996
2021-04-01,0.44300000000000006
2021-06-01,0.3839999999999999
2021-07-01,0.6628000000000003
2021-09-01,0.3346
2021-11-01,0.40349999999999975
2021-12-01,0.47009999999999996
